Date,RegionName,InventoryRaw_AllHomes,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio
2017-03-31,Arizona,32445,79900,164900,239000,324999.5,418990,260000,179800,235000,272000,2.12765957446809,2.36503856041131,2.09205020920502,5500,5000,5900,995,1100,1235,1416.5,,1300,1150,825,1122.5,1350,1325
2017-03-31,Arkansas,16569,99500,92000,144900,269000,349950,155000,175000,174900,155000,3.51741465950442,,3.52231604342581,5000,,5000,695,695,995,1375,,1050,950,650,750,1075,1050
2017-03-31,California,59699,319000,368649,449000,599000,895000,494500,440000,684000,499900,2.81563126252505,2.8672528059337,2.7998703998272,14000,11000,14000,1920,2311,2600,2800,3334.5,2500,2500,1845,2200,2545,1860
2017-03-31,Colorado,18471,255000,305000,355000,499900,694000,390000,327500,425000,399000,2.57999657140058,2.99625468164794,2.53228665484933,10000,10000,10000,1340,1595,1900,2200,2300,1795,1495,1150,1473.5,1895,1275
2017-03-31,Connecticut,17533,149900,189900,265000,449000,7E+05,299900,215000,195000,329000,3.70507595405706,4.03225806451613,3.64495798319328,10000,9100,10000,1225,1425,1800,2000,1500,1750,1500,1250,1350,1950,1300
2017-03-31,Delaware,6248,156450,175000,249490,349775,481130,269900,269900,,269900,2.98507462686567,2.9234082737446,2.98507462686567,7495,8750.5,7400,995,1195,1300,1650,,1300,1250,924,1095,1300,981.5
2017-03-31,DistrictofColumbia,1095,378500,570500,650000,780000,1696500,549000,449900,,639995,3.33333333333333,3.03122158229766,3.61881785283474,16000,14000,21900,2200,2950,3300,3500,,2550,2300,2220,2299,3000,1805
2017-03-31,Florida,147573,172650,189900,259000,359900,550000,275000,249000,282745,282990,2.9416090601559,3.37078651685393,2.77932184546971,9900,9000,10000,1335,1550,1700,2000,2800,1690,1700,1600,1550,1670,1589
2017-03-31,Georgia,50783,150000,149000,169950,278865,395943,220397,180000,,224900,2.85795941697627,2.84043062804125,2.85795941697627,6400,6000,6500,1183,1185,1200,1550,1895,1293.5,1295,900,1245,1290,1250
2017-03-31,Hawaii,7186,359000,529000,649000,899000,1285000,595000,460000,799000,699999,3.40909090909091,3.31583310306715,3.58620689655172,20000,15000,24000,1700,2150,2600,3200,2687.5,2300,2100,1797.5,2019,2650,1470
2017-03-31,Idaho,7855,179000,159900,234500,287312.5,369950,253995,285000,230000,251500,2.52897787144363,3.26394849785407,2.51170710940826,5100,10000.5,5100,595,775,1175,1450,,1185,925,775,750,1195,
2017-03-31,Illinois,50747,114200,141950,189900,329900,367950,209500,224900,179999,204836.5,3.03122158229766,3.07692307692308,3.02914840922081,6000,7000,6000,1380,1500,1695,1900,,1550,1650,1400,1495,1490,1400
2017-03-31,Indiana,22568,70000,82224.5,141900,240900,355882.5,149900,138500,79900,150000,3.18907058981981,2.88597957421411,3.20004266780448,5000,4600,5000,699,800,1075,1350,,1000,1050,625,840,1000,1067
2017-03-31,Iowa,12151,115000,115000,174900,269000,359900,164900,180500,135000,162500,3.33333333333333,2.64550264550265,3.33444481493831,5000,4900,5000,757,880,1225,,,1050,1000,780,854,1095,925
2017-03-31,Kansas,10169,54900,74900,139900,257500,340000,159900,,137750,159900,3.41463414634147,,3.39622641509434,5000,,5000,660,775,1100,1400,1300,1100,800,800,795,1100,
2017-03-31,Kentucky,15816,89900,110000,155000,265000,369000,165000,149900,139949.5,165000,3.33555703802535,2.88568669225476,3.3587786259542,5000,4950,5000,725,800,1099,1595,,1050,1000,725,799,1050,995
2017-03-31,Louisiana,15771,,125000,180000,271000,399000,198000,234500,251000,196500,3.09090909090909,4.54545454545454,3.03214069132808,5900,10400,5500,950,975,1200,1500,,1250,1350,1200,1145,1225,1350
2017-03-31,Maine,7683,124900,170000,224900,264900,324950,219000,249000,159900,210000,4.01606425702812,2.86080900721565,4.17536534446764,8100,6050,8640,1000,1237.5,1497.5,1650,,1650,1800,1050,1190,1500,
2017-03-31,Maryland,19672,139900,214900,342990,449975,728222,291500,223000,294750,299900,3.22084290883461,3.44839477223352,3.17965023847376,10000,9000,10000,1370,1540.5,1749,2200,2625,1670,1550,1150,1505,1700,1652.5
2017-03-31,Massachusetts,14404,299000,319000,364900,549900,629900,409900,379000,309900,424900,3.33333333333333,3.08839190628328,3.34097406173778,10000,10000,10000,1900,2350,2900,3650,4400,2500,2500,2495,2455,2750,1635
2017-03-31,Michigan,38016,88000,125000,179997,315000,429800,155000,197900,115900,149900,3.85085374113285,3.0778701138812,4.0016006402561,5100,6000,5100,759,1000,1200,1800,,1025,1200,795,955.5,999,900
2017-03-31,Minnesota,16574,147500,179900,232000,339500,451250,240000,169700,199000,247000,2.98112447069113,3.29413852059744,2.97200805260381,9100,5100,9100,1160,1329,1500,1750,2000,1450,1295,949,1250,1499,1085
2017-03-31,Mississippi,12333,89000,99999.5,150000,259900,350000,169000,224900,139000,165000,3.70370370370371,2.67427476385582,3.70507595405706,5400,5000,5500,650,800,1100,1400,,1095,,650,795,1095,1050
2017-03-31,Missouri,27478,78700,89900,154900,279000,350000,159500,149000,135000,159900,3.42995169082125,3.33333333333333,3.44802920428198,5000,5000,5000,725,765,975,1150,1114.5,900,950,700,795,900,845
2017-03-31,Montana,5831,182200,203900,285000,349000,459000,290000,259900,289000,295000,3.57142857142857,,3.57142857142857,10000,,10000,655,825,1250,1400,,1150,,750,775,1195,617.5
2017-03-31,Nebraska,4439,124950,125000,170000,289987,332900,185000,239500,144950,184900,3.24499824499824,4.37773608505316,3.22106192087072,6000,7900,6000,800,975,1200,1395,,,,795,865,1200,660
2017-03-31,Nevada,15579,129900,178800,239900,320000,425300,269900,135000,240000,279429.5,2.23925166028014,3.34168988447859,2.22222222222223,6775,5000,6999,900,1051,1300,1595,2000,1350,1250,850,1150,1392,
2017-03-31,NewHampshire,5798,109900,179900,265000,382500,345000,269900,209900,220000,279900,3.33444481493831,2.9575073749831,3.44090068872772,10000,5000,10000,989,1275,1500,1800,,1500,1400,1099.5,1200,1597.5,875
2017-03-31,NewJersey,47537,169900,228000,335000,522850,725000,289000,254000,269900,295000,3.84615384615384,3.46923424101098,3.85208012326657,10000,9999.5,10000,1500,1850,2000,2600,,1875,1850,1700,1775,1900,1800
2017-03-31,NewMexico,10766,140000,150690,205000,279000,445500,214900,169000,259500,215000,3.19612590799031,3.87260929986104,3.1724680532467,6400,8000,6100,650,825,1150,1300,,1150,937.5,650,746,1150,800
2017-03-31,NewYork,62480,290000,239000,199900,329900,639999,349900,719000,575672,3E+05,4.01606425702812,3.846161242632,4.08081632653061,10000,25000,10000,2145,2375,2600,,,3150,3100,2450,2350,,2450
2017-03-31,NorthCarolina,49188,129000,148500,190000,322601,484900,235000,199000,218000,239000,2.85714285714286,2.70343355794951,2.85725714285714,6500,5000,6700,989.5,1000,1195,1575,1999,1200,1000,795,1075,1225,1350
2017-03-31,Ohio,36698,69900,89000,129900,246990,259900,144900,135900,79900,144900,3.78078078078078,3.26340326340326,3.84911470361817,5000,5000,5000,700,889,1050,1430,,1000,1090,700,860,995,719
2017-03-31,Oklahoma,20004,70000,75000,156900,261784,388900,172900,95000,189900,174900,2.84463894967177,3.92266335814723,2.82051282051282,5000,4100,5000,640,750,1099,1400,1100,1050,,750,750.5,1050,1000
2017-03-31,Oregon,11763,215000,250000,304250,429900,505000,329900,252000,307000,335000,2.94985250737463,3.67112896028559,2.92110612412846,10000,10000,10000,1285,1350,1695,2000,,1650,1495,1100,1325,1695,1324
2017-03-31,Pennsylvania,49341,124900,129900,165500,290429.5,325000,189000,207940,119000,187000,3.46206896551724,3.12646560711886,3.50877192982456,5500,5100,5600,1025,1200,1350,1800,,1325,1500,975,1200,1300,1147.5
2017-03-31,RhodeIsland,3951,179000,229000,279000,349900,245000,279300,260000,2E+05,285000,3.46206896551724,3.22684737011939,3.52526926263463,10000,10000,10000,1200,1435,1800,2325,2500,2000,1700,1400,1425,2200,1040
2017-03-31,SouthCarolina,30467,162900,139900,199900,299900,369900,225000,169900,,234900,2.5,2.61153736857062,2.45549848306376,5000,5000,5100,,1050,1295,1650,,1275,1150,975,1125,1295,1275
2017-03-31,SouthDakota,2829,,169900,199000,239900,369900,209000,163250,198700,209900,3.17561130517625,,3.17561130517625,6000,,6000,705,825,1150,1325,,1117.5,,695,799,1185,
2017-03-31,Tennessee,27862,196200,149900,2E+05,349900,495000,208900,201036,135000,209000,3.03214069132808,2.59810554803789,3.0771597997325,5400,5940,5400,1019.5,1000,1175,1472.5,1685,1200,1295,750,1100,1197,1292.5
2017-03-31,Texas,89513,159694,185000,218235,327990,482784.5,263837.5,229999,215000,264990,2.77779320996228,3.19091400757167,2.77064220183486,8256.5,6500,8500,1059,1267,1450,1800,2495,1475,1270,975,1201,1495,1350
2017-03-31,Utah,7623,,199500,274900,350000,469900,315000,3E+05,,315490,2.63227165043433,2.92682926829269,2.63157894736842,10000,10000,10000,940,1000,1325,1570,1695,1350,1150,850,1035,1400,
2017-03-31,Vermont,5821,108000,164900,259000,374900,415000,239000,177500,179950,249000,4.68227424749164,5.29100529100529,4.5662100456621,10000,10000,10000,975,,,,,,,,1350,,
2017-03-31,Virginia,37778,197900,179900,237000,389990,549900,289000,249950,210000,294900,2.73972602739726,2.50072941849903,2.77778742288505,8925.5,5100,9100,1430,1400,1495,1900,2350,1550,1595,995,1494,1500,1638
2017-03-31,Washington,14929,207000,249000,309500,424950,509925,329000,269950,325000,335000,3.19027771046382,3.70476019925075,3.15856318045471,10000,10000,10000,1670,1650,1795,2175,2500,1800,1625,1225,1643,1850,1365
2017-03-31,WestVirginia,9258,79950,89900,145000,234850,284900,149900,139500,115000,149900,4.14003889969436,,4.16,5210,,5400,575,785,1132.5,1300,,1000,992.5,,733,1000,800
2017-03-31,Wisconsin,27531,99900,134900,189900,266190,289000,184900,172500,125950,186900,3.33555703802535,3.07929176289453,3.34448160535117,5100,5000,5400,895,950,1250,1425,,1195,,798.5,950,1200,825
2017-03-31,Wyoming,3773,161250,169000,229000,290000,391280.5,235000,,191250,235000,3.33444481493831,,3.24324324324324,7600,,7500,600,715.5,1100,,,1050,,700,709,1100,1100
2017-04-30,Alabama,27234,,125000,169900,282881.5,366399.5,189900,219640,150000,189500,3.18874560375146,3.15922185408433,3.18874560375146,5100,6000,5100,734,785,995,1495,1800,1000,995,685,810,1000,995
2017-04-30,Alaska,3118,115000,177950,279900,375000,493000,275000,196000,4E+05,294700,2.40476190476191,2.06896551724138,2.4734106357457,6000,4900,7150,895,1200,1650,1990,1800,1540,1395,1100,1200,1650,
2017-04-30,Arizona,31842,79900,165000,240612.5,325000,436990,267000,177500,244900,277000,2.05128205128206,2.39935852625519,2.02020202020202,5100,5000,5500,1017,1139.5,1293,1499,,1350,1200,850,1150,1398,1350
2017-04-30,Arkansas,16690,99250,95000,146060,269900,349900,159500,178900,179900,159500,3.45821325648416,,3.45065562456867,5000,,5000,690,700,1050,1500,,1100,987.5,650,750,1100,1100
2017-04-30,California,59941,329000,375000,455000,609900,9E+05,499900,449888,698950,519000,2.78551532033426,2.86298568507157,2.77802690469262,14500,11000,14999,1950,2350,2660,2900,3400,2600,2500,1895,2200,2650,1850
2017-04-30,Colorado,18670,252000,309900,365000,5E+05,685000,399000,329000,427129,404900,2.63227165043433,2.77854959711031,2.62451888809693,10000,10000,10000,1400,1645,1945,2250,2345,1800,1495,1163,1506,1900,1335
2017-04-30,Connecticut,18476,150000,199000,269999,449900,724500,310000,219000,199900,339000,3.55266952251593,3.33618477331052,3.5778175313059,10000,7600,10000,1250,1450,1800,2100,1500,1800,1500,1250,1350,2000,1200
2017-04-30,Delaware,6340,139000,175250,249900,349000,491950,271900,267621.5,,272500,2.98507462686567,2.94117647058824,2.98940642439181,9001,10000,9000,973,1155,1300,1700,,1300,1250,975,1095,1300,1077
2017-04-30,DistrictofColumbia,1114,379900,569000,674900,817000,1797500,550000,459900,,669555,2.98953662182362,2.98953662182362,2.98552022689954,15900,15000,20000,2187,2984,3250,3600,,2600,2300,2220,2259,3100,1782
2017-04-30,Florida,142696,175000,192649,259900,364900,555000,279000,249900,289900,289000,2.86532951289399,3.33889816360601,2.71538461538462,9500,9000,9900,1350,1556,1750,2100,2950,1700,1700,1602.5,1570,1700,1600
2017-04-30,Georgia,50815,150000,150000,175000,284900,399900,229900,189900,,231000,2.82051282051282,2.94498381877023,2.81081081081082,7500,5900,7600,1180,1200,1249,1575,1995,1300,1325,950,1253.5,1300,1295
2017-04-30,Hawaii,6886,359000,533000,650000,899000,1200000,599000,465000,825000,699900,3.29032258064517,3.13087529235553,3.41463414634147,18000,12200,20000,1700,2155,2650,3200,2900,2399,2150,1795,2048,2697.5,1400
2017-04-30,Idaho,7972,189000,175000,240000,294125,384900,264900,298450,235000,262945,2.56541816316059,4.44177778962535,2.54477134633835,6000,10800,5900,597.5,795,1190,1400,,1195,925,792.5,750,1195,
2017-04-30,Illinois,51490,109900,145000,198000,338327,379000,215900,225000,185000,214900,2.94985250737463,3.01003344481605,2.94290759270159,6400,7400,6012,1395,1550,1800,2050,,1600,1675,1435,1500,1500,1422
2017-04-30,Indiana,22214,74200,85000,149900,249900,368900,159900,139900,80000,159900,3.07692307692308,2.70072992700729,3.0801911842804,5000,5000,5000,700,825,1100,1350,,1050,1100,645,855,1050,1075
2017-04-30,Iowa,12409,119900,119000,179900,272500,367450,169900,179900,134888,169500,3.10512219618346,2.82242418053712,3.12597686777117,5000,5000,5000,750,895,1235,,,1095,1005,767,860,1100,930
2017-04-30,Kansas,10829,58000,76000,145000,264950,349900,167009.5,,142975,168000,3.33555703802535,,3.33351853909694,5050,,5050,650,779,1100,1400,1295,1100,862.5,800,795,1100,
2017-04-30,Kentucky,15625,97499,110000,159900,270000,375000,169900,155000,144900,169900,3.38983050847458,2.75675675675676,3.43278212572582,5000,5000,5000,725,815,1100,1595,,1095,1075,700,799,1095,1000
2017-04-30,Louisiana,16028,,123825,184000,275777.5,399000,2E+05,245000,275000,199900,3.03094598329333,4.00960128102482,3.00128847979099,5900,10000,5500,950,1000,1250,1600,,1275,1350,1250,1195,1250,1375
2017-04-30,Maine,7814,125000,179000,225000,275000,349000,225000,249000,159900,220000,4.03404040404041,3.2894001406343,4.1095890410959,10000,10000,10000,1150,1350,1500,1600,,1797.5,1800,1200,1250,1700,
2017-04-30,Maryland,20780,130000,215750,340490,449900,722000,299900,225000,279000,314900,2.99681198724795,3.25684063292246,2.98159822688507,10000,9000,10000,1379.5,1567,1790,2200,2880,1700,1595,1200,1526.5,1750,1695
2017-04-30,Massachusetts,15344,299000,324900,375000,550000,649000,421900,389000,329250,431900,3.13479623824452,2.91428571428571,3.20427236315087,10865,10000,11000,1950,2395,2900,3600,4350,2600,2500,2500,2495,2800,1650
2017-04-30,Michigan,38055,89700,130000,189000,319900,435000,161000,199900,119000,159000,4,3.22684737011939,4.00320256204964,6000,7450,5900,795,1000,1200,1800,,1050,1200,820,975,1000,900
2017-04-30,Minnesota,17816,154900,179999,239000,339900,450000,245000,174900,204999.5,249900,3.00861376742828,2.91428571428571,3.01003344481605,9900,5100,9991,1150,1350,1500,1725,2000,1475,1300,975,1250,1500,1059
2017-04-30,Mississippi,12309,89000,99999.5,157500,259900,348500,172955.5,228950,147000,169900,3.46020761245674,2.85714285714286,3.48050974512744,5100,5100,5100,650,800,1150,1500,,1100,,700,795,1100,1095
2017-04-30,Missouri,28666,79900,94900,159000,287000,364900,164900,149500,139500,165000,3.39097999321804,3.4071166845663,3.38983050847458,5100,5000,5100,735,790,985,1200,1100,925,950,699,800,925,825
2017-04-30,Montana,5980,182200,209000,285000,349900,450000,295000,259900,279900,298500,3.43347639484979,,3.41934516799075,10000,,10000,665,845,1295,1597.5,,1200,,757.5,775,1247.5,600
2017-04-30,Nebraska,4382,129900,130000,175000,299000,344900,191955,239250,159900,189900,3.16624895572264,3.55329949238579,3.14285714285715,5900,6000,5900,820,975,1250,1400,,,,835,885,1275,650
2017-04-30,Nevada,15777,139450,182000,245000,324999,435000,270000,139999.5,240000,279900,2.34113712374582,3.11288759689923,2.31124807395994,8000,5000,8500,925,1075,1325,1600,2100,1350,1250,900,1149,1395,
2017-04-30,NewHampshire,5998,113000,187500,269900,384900,349450,274900,209900,224900,285000,3.4494653328734,3.33555703802535,3.46020761245674,10000,8500,10000,995,1295,1600,1900,,1600,1395,1100,1200,1795,892.5
2017-04-30,NewJersey,48262,175000,230000,339900,525000,729000,299000,255000,278500,302100,3.59712230215827,3.33355558518913,3.63855421686747,10000,10000,10000,1550,1900,2100,2800,,1950,1850,1700,1800,2000,1850
2017-04-30,NewMexico,11114,135000,152500,209500,285000,440000,217000,170000,259000,219000,3.03048670729602,3.41163310961969,3.03030303030303,6500,5487.5,6797.5,664,839,1195,1350,,1150,900,650,730,1200,800
2017-04-30,NewYork,62096,288000,238000,204900,329000,6E+05,349990,739000,560000,305000,4.0016006402561,3.89972144846796,4.00320256204964,10000,25000,10000,2175,2400,2700,,,3275,3185,2500,2400,,2485.5
2017-04-30,NorthCarolina,49527,129900,149900,199500,330000,489900,245000,199900,214900,248900,2.84427605455293,3.17644887412329,2.8169014084507,7000,5900,7100,1005,1050,1200,1600,2017.5,1250,1050,815,1100,1250,1395
2017-04-30,Ohio,36980,74900,89900,130000,249900,279000,149900,137000,79900,149900,3.69477911646586,3.36048879837068,3.70644922164566,5000,5000,5000,725,899,1100,1500,,1075,1100,725,875,1050,725
2017-04-30,Oklahoma,19714,73450,75000,159000,264900,398000,175000,98750,193000,177040,2.75675675675676,3.77355459525455,2.7297565822156,5000,5000,5000,650,775,1100,1400,1200,1075,,747,775,1100,1000
2017-04-30,Oregon,12328,225000,260000,319000,439000,525000,340000,264900,325000,349000,3.03951367781155,3.07739652254193,3.03951367781155,10000,10000,10000,1345,1395,1700,2150,,1695,1495,1152.5,1387.5,1750,1332
2017-04-30,Pennsylvania,49524,129250,130000,172500,297817.5,339900,195000,212825,125000,194900,3.43609700545727,3.0778701138812,3.4494653328734,6000,5900,6000,1035,1250,1400,1800,,1390,1500,1000,1200,1350,1175
2017-04-30,RhodeIsland,4062,199000,228000,279900,379900,249999,289900,259500,219000,299000,3.78583128583128,2.77854959711031,3.86482812196544,10000,10000,10000,1200,1450,1850,2200,2297.5,2000,1750,1400,1450,2200,1055
2017-04-30,SouthCarolina,30568,174000,142000,204900,301615,372000,229900,172900,,238500,2.5,2.34432234432235,2.50062515628907,5500,5000,5900,,1100,1350,1695,,1350,1250,1029,1163,1350,1395
2017-04-30,SouthDakota,2956,,172000,199900,240950,374900,209999.5,169900,195449.5,210000,3.15827762116825,,3.16680316680317,7000,,7000,705,840,1150,1350,,1150,,700,794,1195,
2017-04-30,Tennessee,27656,198850,150000,204900,359900,520000,214900,202990,134950,215000,3.02861906085024,2.57431668413183,3.03214069132808,6000,5100,6000,1075,1078,1195,1450,1572.5,1250,1350,800,1166,1210,1300
2017-04-30,Texas,90926,163900,190000,221500,329990,489990,269900,232715,220000,269999,2.68456375838926,3.03030303030303,2.67022696929239,9000,6000,9000,1074,1300,1495,1850,2500,1500,1295,995,1225,1500,1400
2017-04-30,Utah,7324,,2E+05,279999,360000,465000,320000,309900,,323900,2.68421052631579,3.12695434646654,2.65501474926254,10000,10100,10000,901.5,1045,1366,1500,1675,1395,1175,835,1037,1400,
2017-04-30,Vermont,5739,101000,165000,261727.5,375000,425000,239900,172250,180000,249500,5.05,5.33428165007113,5.005005005005,10000,7000,10000,995,,,,,,,,1300,,
2017-04-30,Virginia,39778,199991,185000,244900,399900,559970,299000,254370,228000,3E+05,2.63296471827278,2.25995914198162,2.66737796745798,9100,5100,9900,1444,1433,1525,1995,2400,1600,1600,1000,1500,1595,1595
